2026-08-27T18:54:03.921Z  INFO 1 --- [           main] -/- - - - - com.guided.orci.OrciApplication          : Starting OrciApplication using Java 21.0.12 with PID 1 (/app/classes started by root in /)
2026-08-27T18:54:03.922Z DEBUG 1 --- [           main] -/- - - - - com.guided.orci.OrciApplication          : Running with Spring Boot v4.1.0, Spring v7.0.8
2026-08-27T18:54:03.922Z  INFO 1 --- [           main] -/- - - - - com.guided.orci.OrciApplication          : The following 2 profiles are active: "local", "docker"
2026-08-27T18:54:07.322Z  WARN 1 --- [           main] -/- - - - - org.hibernate.orm.deprecation            : HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-08-27T18:54:08.471Z  INFO 1 --- [           main] -/- - - - - c.g.o.c.h.CustomObjectMapperSupplier     : registered modules: [com.fasterxml.jackson.datatype.jdk8.Jdk8Module, jackson-datatype-jsr310, jackson-module-parameter-names, orci-jackson-module]
2026-08-27T18:54:08.916Z  WARN 1 --- [           main] -/- - - - - org.hibernate.orm.cache                  : HHH90001006: Missing cache region [default-update-timestamps-region] was created with provider-specific default policies. Explicitly configure the region and its policies, or disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
2026-08-27T18:54:08.966Z  WARN 1 --- [           main] -/- - - - - org.hibernate.orm.cache                  : HHH90001006: Missing cache region [default-query-results-region] was created with provider-specific default policies. Explicitly configure the region and its policies, or disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
2026-08-27T18:54:10.729Z  WARN 1 --- [           main] -/- - - - - i.m.c.i.c.CompositeMeterRegistry         : A MeterRegistry is being added to this CompositeMeterRegistry that already has registered Meters. Meter recordings (e.g. increments, recordings) that occurred before this registry was added will not be reflected in it. If adding the registry after registering meters was not intentional, update your configuration to add all MeterRegistries to the composite before registering any Meters. Note that subsequent logs will be logged at debug level.
2026-08-27T18:54:11.218Z DEBUG 1 --- [           main] -/- - - - - c.g.orci.web.filter.AdminAuditFilter     : Filter 'adminAuditFilterRegistration' configured for use
2026-08-27T18:54:11.218Z DEBUG 1 --- [           main] -/- - - - - c.guided.orci.web.filter.TraceIDFilter   : Filter 'traceIDFilter' configured for use
2026-08-27T18:54:11.218Z DEBUG 1 --- [           main] -/- - - - - c.guided.orci.web.filter.TenantFilter    : Filter 'tenantFilter' configured for use
2026-08-27T18:54:11.219Z DEBUG 1 --- [           main] -/- - - - - c.g.o.web.filter.mgb.MGBLoginDeptFilter  : Filter 'MGBLoginDeptFilter' configured for use
2026-08-27T18:54:11.219Z DEBUG 1 --- [           main] -/- - - - - c.g.o.web.filter.ClearMDCContextFilter   : Filter 'clearMDCContextFilter' configured for use
2026-08-27T18:54:11.219Z DEBUG 1 --- [           main] -/- - - - - com.guided.orci.web.filter.AuditFilter   : Filter 'auditFilter' configured for use
2026-08-27T18:54:11.219Z DEBUG 1 --- [           main] -/- - - - - c.g.orci.web.filter.UserIdContextFilter  : Filter 'userIdContextFilter' configured for use
2026-08-27T18:54:11.322Z  INFO 1 --- [           main] -/- - - - - c.g.o.c.d.DatabaseSchemaConfiguration    : Ensured schema exists: demo-demo
2026-08-27T18:54:11.322Z  INFO 1 --- [           main] -/- - - - - c.g.o.c.d.DatabaseSchemaConfiguration    : Ensured schema exists: mgb-mgh
2026-08-27T18:54:11.323Z  INFO 1 --- [           main] -/- - - - - c.g.o.c.d.DatabaseSchemaConfiguration    : Ensured schema exists: mgb-icsnh
2026-08-27T18:54:11.323Z  INFO 1 --- [           main] -/- - - - - c.g.o.c.d.DatabaseSchemaConfiguration    : Ensured schema exists: mayo-mayo
2026-08-27T18:54:12.116Z  INFO 1 --- [           main] -/- - - - - c.g.o.c.oauth.EpicOAuthKeyProvider       : Epic OAuth keys not configured - OAuth authentication disabled
2026-08-27T18:54:13.238Z  INFO 1 --- [           main] -/- - - - - com.guided.orci.service.EventService     : Created semaphore with 1 permits for case starts that auto-releases after 30000 ms
2026-08-27T18:54:13.344Z  INFO 1 --- [           main] -/- - - - - c.g.o.service.hl7.HL7MessageDispatcher   : Registered 7 HL7 processor mapping(s): [ORU^R01@mayo-mayo, RAS^O17@mayo-mayo, RAS^O25@mayo-mayo, SIU^S12@mayo-mayo, SIU^S13@mayo-mayo, SIU^S14@mayo-mayo, SIU^S15@mayo-mayo]
2026-08-27T18:54:13.438Z  INFO 1 --- [           main] -/- - - - - c.g.o.c.hl7.HL7Configuration             : Creating HL7 Medication Administration Writer: HL7Configuration(host=localhost, port=12345, useTLS=false, dryRun=true)
2026-08-27T18:54:14.630Z  WARN 1 --- [           main] -/- - - - - c.g.o.c.WebSocketConfiguration           : application.hostname is not set, so any site may open a websocket as a signed-in user
2026-08-27T18:54:14.634Z  INFO 1 --- [           main] -/- - - - - c.g.o.c.WebSocketConfiguration           : registered stomp end points: org.springframework.session.web.socket.config.annotation.AbstractSessionWebSocketMessageBrokerConfigurer$SessionStompEndpointRegistry@54b1bd57 for origins: [*]
2026-08-27T18:54:16.448Z  INFO 1 --- [           main] -/- - - - - c.v.flexypool.FlexyPoolDataSource        : Connection leased for 1689 millis, while threshold is set to 1000 in primaryDataSource FlexyPoolDataSource
2026-08-27T18:54:19.201Z  INFO 1 --- [           main] -/- - - - - c.v.flexypool.FlexyPoolDataSource        : Connection leased for 2749 millis, while threshold is set to 1000 in primaryDataSource FlexyPoolDataSource
2026-08-27T18:54:21.280Z  INFO 1 --- [           main] -/- - - - - c.v.flexypool.FlexyPoolDataSource        : Connection leased for 2076 millis, while threshold is set to 1000 in primaryDataSource FlexyPoolDataSource
2026-08-27T18:54:23.043Z  INFO 1 --- [           main] -/- - - - - c.v.flexypool.FlexyPoolDataSource        : Connection leased for 1762 millis, while threshold is set to 1000 in primaryDataSource FlexyPoolDataSource
2026-08-27T18:54:24.689Z  INFO 1 --- [           main] -/- - - - - c.v.flexypool.FlexyPoolDataSource        : Connection leased for 1645 millis, while threshold is set to 1000 in primaryDataSource FlexyPoolDataSource
2026-08-27T18:54:24.775Z  INFO 1 --- [           main] -/- - - - - c.g.o.configuration.CorsConfiguration    : Updated cors to allow: [http://localhost:8080]
2026-08-27T18:54:25.623Z  INFO 1 --- [           main] -/- - - - - c.guided.orci.spring.InitLockAcquirer    : Acquired init lock
2026-08-27T18:54:25.626Z  INFO 1 --- [eac8608a929845c] -/- - - - - c.guided.orci.spring.InitLockAcquirer    : renewed lock app_runner_init_lock_ea535e555f90e5e2f779ccb9feac8608a929845c
2026-08-27T18:54:25.628Z  INFO 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Initializing Epic configuration for TenantKey[value=mgb-mgh]
2026-08-27T18:54:25.628Z  INFO 1 --- [deployment_lock] -/- - - - - c.guided.orci.spring.InitLockAcquirer    : renewed lock app_runner_deployment_lock
2026-08-27T18:54:25.919Z DEBUG 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Adding redis message listener for TenantKey[value=mgb-mgh]
2026-08-27T18:54:25.981Z  INFO 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Initializing Epic configuration for TenantKey[value=mgb-icsnh]
2026-08-27T18:54:25.988Z DEBUG 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Adding redis message listener for TenantKey[value=mgb-icsnh]
2026-08-27T18:54:25.990Z  INFO 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Initializing Epic configuration for TenantKey[value=demo-demo]
2026-08-27T18:54:25.994Z DEBUG 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Adding redis message listener for TenantKey[value=demo-demo]
2026-08-27T18:54:25.995Z  INFO 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Initializing Epic configuration for TenantKey[value=mayo-mayo]
2026-08-27T18:54:26.000Z DEBUG 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Adding redis message listener for TenantKey[value=mayo-mayo]
2026-08-27T18:54:26.032Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-pen-mild-pen-allergy
2026-08-27T18:54:26.036Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-antibiotic-redose-reminder
2026-08-27T18:54:26.040Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-known-procedure-missing-antibiotic
2026-08-27T18:54:26.044Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-meperedine-crcl-dose-adjustment
2026-08-27T18:54:26.048Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-parkinsons-contraindications
2026-08-27T18:54:26.051Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-known-procedure-wrong-antibiotic
2026-08-27T18:54:26.054Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-low-o2-saturation
2026-08-27T18:54:26.058Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sux-hyper-k
2026-08-27T18:54:26.061Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-acetaminophen-early-redose
2026-08-27T18:54:26.063Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-nsaid-gi-bleed
2026-08-27T18:54:26.066Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-last-local-anesthetic-max-dose
2026-08-27T18:54:26.070Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-preop-hyperglycemia
2026-08-27T18:54:26.073Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sux-condition-rhabdo
2026-08-27T18:54:26.076Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-vancomycin-renal-disease
2026-08-27T18:54:26.079Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ceph-pen-carb-type-ii-iv-ceph-allergy
2026-08-27T18:54:26.082Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-hypoglycemia-dm1-pregnancy
2026-08-27T18:54:26.085Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ceph-ceph-class-allergy
2026-08-27T18:54:26.088Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-nmb-reversal-extubation
2026-08-27T18:54:26.091Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-ketorolac-max-dose
2026-08-27T18:54:26.094Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-sux-condition-intraocular-pressure
2026-08-27T18:54:26.097Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-adjust-insulin-infusion-rate
2026-08-27T18:54:26.100Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-start-insulin-infusion
2026-08-27T18:54:26.103Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ketorolac-low-crcl
2026-08-27T18:54:26.105Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-methylene-blue-serotonergic-drug-interactions
2026-08-27T18:54:26.108Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-preop-doxycycline-check
2026-08-27T18:54:26.111Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-acetaminophen-max-dose
2026-08-27T18:54:26.114Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-default-dose-adjustment
2026-08-27T18:54:26.119Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ebl-antibiotic-redose-reminder
2026-08-27T18:54:26.122Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-low-heart-rate
2026-08-27T18:54:26.130Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-meperidine-renal-redose
2026-08-27T18:54:26.135Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-low-map
2026-08-27T18:54:26.139Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-local-anesthetic-max-dose-scan
2026-08-27T18:54:26.143Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-local-anesthetic-max-dose-save
2026-08-27T18:54:26.147Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ceph-cross-reaction-ceph-allergy
2026-08-27T18:54:26.150Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-eras-antiemetics
